sandwich_id,pair,block_number,timestamp,attacker,front_tx,front_sender,front_to,front_tx_index,front_direction,front_amount0_in,front_amount1_in,front_amount0_out,front_amount1_out,front_gas_price,back_tx,back_sender,back_to,back_tx_index,back_amount0_in,back_amount1_in,back_amount0_out,back_amount1_out,back_gas_price,num_victims,victim_txs,victim_total_amount0_in,victim_total_amount1_in,victim_total_amount0_out,victim_total_amount1_out,net_token0,net_token1,profit_usd,gas_cost_eth,gas_cost_usd,net_profit_usd
25,WETH_USDT,14776357,1652568477,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9693265da6de8e59a3e81bdeb9b64586e24cf36e042a5d20c6c47a0cc34378c0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x90e849319b4f4617041e68c9a8355cd91b0887ee,118,0,5.0936280915428685e+17,0.0,0.0,1031234172.0,26057444324.0,0xbb19b1e9e65e0e8315f8803b1c5d42ad62b4bc0289b6a9967756475cdc9ba8c9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x64cac8fa24f437ceca90e20a7a24a609f162b0d1,195,0.0,200000000.0,9.819726297411504e+16,0.0,26057444324.0,1,0x54ce399aabbc0e060bfb75412e36f6eee3c0db7625ffca4ff3ccaca00361b580,3.672674713586988e+16,0.0,0.0,74353640.0,-0.41116554618017176,831.234172,-5.456346995501008,0.0078172332972,15.907473389506965,-21.363820385007973
26,WETH_USDT,15027139,1656216731,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x839b17c4cd735b9fef9d1ba559133ec0b1f13d842edcc025f51bae98babb382b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,232,1,0.0,563000000.0,4.546103009973321e+17,0.0,18997732193.0,0x03463f0c6fb9e907e30c02bac61c4ebcc767c01dce5a85ba8fc1fc3c63c47f05,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0c05a5fd317a07e9cec05bb0beb3c31d23ab470c,292,4.216987443139769e+17,0.0,0.0,519160110.0,18997732193.0,1,0x8c676d22e5b8f16bacf30fff16eac8bbbcf4f3f41403cdebbe0dd3bc90f934c4,0.0,621846355.0,5.020853640125389e+17,0.0,0.0329115566833552,-43.83989,-7.9135049472105905,0.0056993196579,6.221399812188202,-14.134904759398793
27,WETH_USDT,15052211,1656619304,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x6a8f8d7fae3bccf31829a0f3a2741acb2bdc15fa394af1de91e8055c8ef8ebdb,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8731bbfd79ec1a0d363d5ec21c88979ae630c805,29,0,5.682e+17,0.0,0.0,578366878.0,46060676604.0,0x30d33b3ec483b8fe16bf0a350b3c52668b089cc3e427eabe9a4c40d3cdf5fc9e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,82,0.0,1521905592.0,1.4861577280013463e+18,0.0,46060676604.0,1,0x2225f7a3032ce586bcebd5e0a948aed0767775815bb837b7071a84eb6600a4e4,2.890506017236292e+17,0.0,0.0,294203995.0,0.9179577280013463,-943.538714,41.625302917963495,0.0138182029812,14.829872814717241,26.795430103246254
28,WETH_USDT,15076405,1656942667,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x1146a7101bb3032b73755a22a20318f9ee0c2901ef3e23236dec9d2f5229dd04,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xf7ef5352de45a20d8c8565cd94a4bd6c8831f749,81,1,0.0,1300000000.0,1.1823719816793016e+18,0.0,35018921752.0,0x77036132b57cd3957be9038cf514411a2f7fb4b8e3206b3fe661e8b6ed80b671,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x2d519b2e614a43919b146935c3ad2ad01136a1fe,247,2.818082188846416e+17,0.0,0.0,308059693.0,34518921752.0,1,0x72f7b1b6bf1c71eac03c9ea3b51e0cbf2da682a79c4f944bc7bc70a13cc4a4e5,0.0,1137712361.0,1.0345879503154184e+18,0.0,0.9005637627946601,-991.940307,114.46648554364026,0.0104306765256,12.81482981608792,101.65165572755234
29,WETH_USDT,15151620,1657946366,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x9730d43a8779db18bab97bab0d6d0430a7efe03e77ab4731465d9836766465d4,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x869dca730207ece80b224253383c7f04dabe24b7,1,0,8.007540892132966e+16,0.0,0.0,96867881.0,9664716531.0,0x5e9c89f91af651863feeb8bc7444c1d0ce445ad86a7ae059b2770840827cf475,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,3,0.0,105306453.0,8.653261594642206e+16,0.0,32168342272.0,1,0xe6f3a6880c9c3fdc535e14ff99f410f2e712819d5e09daa4b7863255058769da,2e+17,0.0,0.0,241935636.0,0.0064572070250924,-8.438572,1.6275795834399727,0.00627495882045,9.782044531178638,-8.154464947738665
30,WETH_USDT,15201569,1658614216,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x04e3d5a25188442135238ed2e3170e5cd5edec5ca6a0272420f4ad5bdfcbe518,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x00000000003b3cc22af3ae1eac0440bcee416b40,0,0,1.5050738522243308e+20,0.0,0.0,224931745358.0,11305199564.0,0xaef503996e386b829a079f1d6a1484bdfbbbf110e93b6f77bb1ad8ccd754b4e8,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x00000000003b3cc22af3ae1eac0440bcee416b40,2,0.0,224931745377.0,1.526478053328583e+20,0.0,23427682995456.0,1,0x5f48889e50afdc89d4081e236289d9ce00bfc7f98cce9506ff7bbfbeaac36ae6,1.0268144806473636e+20,0.0,0.0,149654442268.0,2.1404201104252274,-1.9e-05,3133.741519370769,3.5158482292530002,5147.475294664743,-2013.7337752939743
31,WETH_USDT,15226477,1658951147,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xf47c89b17f6ee0494af2227c46b888d9da13580ca162aa4d575ed435603c65bb,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x43ae24960e5534731fc831386c07755a2dc33d47,15,1,0.0,4615384616.0,2.88913090643852e+18,0.0,66534213087.0,0x25d5438362f510367b5884378db2090a293d3f1e673d06820c09cd761a6be7e3,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x88c095c8ba2c7a1353cf3d21e692c5d4d0f90793,382,9.9125e+16,0.0,0.0,157449394.0,36844213087.0,1,0xfdd8625e16a009a63339ecf4ce7b09ad5f131f7cfb500c17975372a55400e5c4,0.0,70000000.0,4.3805450474329784e+16,0.0,2.7900059064385196,-4457.935222,282.4542828689391,0.0155067639261,26.346933818358398,256.1073490505807
32,WETH_USDT,15351812,1660645259,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xa8e48a982ba287dcec41013ca97a571bebcd7a5bea8ef738c2268f6bd2a8569f,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xc4f0ff5e1ddc6752a13bf0f59ad2beb2fc25f175,3,0,4.08754846737367e+16,0.0,0.0,77122845.0,5733652602.0,0x5643be80bfe6241c3a3d65d529b9bc1772ecb7c85a62c5f780ea49a93af1b8c0,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,5,0.0,86550041.0,4.560674737507997e+16,0.0,28326931437.0,1,0xc7529e69be98c600241fc90ca249291821bf9fc1beb0df087faa359064896253,1e+18,0.0,0.0,1886567689.0,0.004731262701343264,-9.427196,-1.34994956571024,0.00510908760585,8.722271886342225,-10.072221452052466
33,WETH_USDT,15451225,1662012512,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xf2463316b0a484792c3b7891afd7215a833041a11b8561aacdfab44da0261be0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe66b31678d6c16e9ebf358268a790b763c133750,55,0,1.9169612222545552e+17,0.0,0.0,296840383.0,9646538978.0,0x42d8e05f48809c17e63656817968666f8bf92064ce5dd644a3eb2b242c53d04f,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xf7d31825946e7fd99ef07212d34b9dad84c396b7,226,0.0,24751485.0,1.5888940446640316e+16,0.0,8000000000.0,1,0x023eac593eeae90c7a7946c2fa4344231ed65b32ad489c5a74dc84aa057ef690,7.27518859872736e+16,0.0,0.0,112653113.0,-0.1758071817788152,272.088898,-3.828771311572723,0.0026469808467,4.154260244343695,-7.983031555916418
34,WETH_USDT,15451990,1662023092,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x897edcd8de4766e35d418cba617d4e7cbb4193cdafc25365118e57ca64b1f81e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x96e6adf755804b8f3bf258cd1c5a67822cc4dd9a,205,0,3.451865084177554e+16,0.0,0.0,53297534.0,12308561239.0,0xe66ac915166ea63a7a0421e9c711715329cf2b5201a8112c71bf22cf75f50684,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xd3261208499af8aa7039477ff6cd75787e4e12c8,313,0.0,100000000.0,6.4379851946062504e+16,0.0,10990000000.0,1,0xa00cfe51108a540788259ed17c13a58f0d2a6a713494659a7da7e99977e3caf0,2e+17,0.0,0.0,308798959.0,0.029861201104286965,-46.702466,0.16270144182203694,0.00349478418585,5.484831151663845,-5.322129709841808
35,WETH_USDT,15477724,1662378784,0x1e8b3271425c8ae85a73674c5f3a08133dfdf076,0x171a4e3466a606e44dd790c85f54586f7d63e8a96b3dd55cd2b6056ecab7c648,0x1e8b3271425c8ae85a73674c5f3a08133dfdf076,0x1e8b3271425c8ae85a73674c5f3a08133dfdf076,0,1,0.0,41857000000.0,2.6645308896418378e+19,0.0,4027069511.0,0xbadb7f64cb5d3a75a7ca7bf18d3aa9a6bca0bf8387174941a818c8bf3b99c8ee,0x1e8b3271425c8ae85a73674c5f3a08133dfdf076,0x1e8b3271425c8ae85a73674c5f3a08133dfdf076,2,2.6645308896418378e+19,0.0,0.0,41988690254.0,30867230981.0,1,0x6b58d25ea555e24b5ea5b1805b0732f062c4cde4568a8f2f37e8d1e1887db91a,0.0,76862430618.0,4.8584361721906766e+19,0.0,0.0,131.690254,131.690254,0.0052341450738,8.53675475786153,123.15349924213848
36,WETH_USDT,15501052,1662702076,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x4836deee55a79f2807d2c9945a7c89c88b5f352c9ea74d36b980e840df6b475a,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x00000000003b3cc22af3ae1eac0440bcee416b40,0,1,0.0,87180258723.0,5.061782050707923e+19,0.0,9364978703.0,0x177029fe576156ced8042d3f9e9171744af93b8c7261835fb685d4de4ac71b44,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x11b815efb8f581194ae79006d24e0d814b7697f6,2,8.631945311807524e+19,0.0,0.0,148842381581.0,2282934786544.0,1,0x99d0d65affba411b71cd154a36378496d6203aa4f7d58f0bd7a1ca402c66d127,0.0,92763451479.0,5.330072499871206e+19,0.0,-35.70163261099601,61662.122858,328.7637721880237,0.34384496478705,590.7059468377674,-261.9421746497437
37,WETH_USDT,15652072,1664612363,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe621340852a027660006aaeebf7c10d8268b5eee2ccaa037224ef95a63e94a65,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xc4f0ff5e1ddc6752a13bf0f59ad2beb2fc25f175,0,0,5.065550469057741e+16,0.0,0.0,67151240.0,6377046684.0,0x4b01dfe1203db78aa488bb677ac36abe6e97e9d87e8c750949b2c5c62f0a901c,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,2,0.0,73827437.0,5.536971722526449e+16,0.0,26680688441.0,1,0x0499fdeaab250df35d7da8e0c187dba959b8dd5f71ab51dbe98ce7e5e87ec887,1.0837641517432228e+18,0.0,0.0,1436528346.0,0.00471421253468708,-6.676197,-0.34568573272603054,0.00495866026875,6.658769512603085,-7.004455245329115
38,WETH_USDT,15652283,1664614907,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe19dcea3832e8ac26e1c8abc975784fe609cdf7fd524b76e6f23a009814a5044,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xc4f0ff5e1ddc6752a13bf0f59ad2beb2fc25f175,1,0,4.975850751524864e+16,0.0,0.0,66133350.0,4122770832.0,0xbeb8858cac2505115e518db5813ba1226552ea4d522cd02aec51c8490592c4d5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,3,0.0,72666690.0,5.435794196558885e+16,0.0,28063180801.0,1,0xef4567ea493da59aec64df8c074ec4ea3a293dce6df2e92cc144171de97a8d2a,1.069351715082554e+18,0.0,0.0,1421105639.0,0.004599434450340208,-6.53334,-0.35695923720533784,0.00482789274495,6.483167484328312,-6.840126721533649
39,WETH_USDT,15701685,1665211787,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x48a8719afc914a46d153bde9eaf7dc472dc1e16573ce3826970750eb1f3a9991,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8620b577d443827ef039cba06173b5b574866283,102,0,2.3809060960061537e+18,0.0,0.0,3162044868.0,6711725053.0,0xa395e9ffc4168f1b1e21fd5bef460ff7cee2f392977569ffcf811a5acb075149,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb833dfcbf0d5a90cdbfe84b2fe8cefe79d8ac63f,253,0.0,53236346.0,3.985380232587353e+16,0.0,5711725053.0,1,0xd9ac4322a9b88d630f535372792ee31e8d8249297e4b3a29ff589903c73b169a,7.53129790642739e+16,0.0,0.0,100000000.0,-2.34105229368028,3108.808522,115.86710483617344,0.0018635175159,2.38243236599356,113.48467247017987
40,WETH_USDT,15701925,1665214679,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9f9a32080857e55edef1770e03f9e0f50a025e8b8788b37b357d7c72379e4de7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x1487e5f88521c891f514467df190d6678bffa69a,60,0,7.631226702751565e+17,0.0,0.0,1014243982.0,6021755066.0,0x4a2f323deded98885a538f857ba8cae3575507466ba741d4026f7c246c077538,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdfcf744c8ae896e8631ba9b9dc717546646f6708,240,0.0,17028233.0,1.2736972057413608e+16,0.0,5521755066.0,1,0x7692a244b237cc4e61ba27defa0c98aaadf47a7d7aa1b8f54a2663884533a58b,3.236507307626139e+17,0.0,0.0,430112833.0,-0.7503856982177428,997.215749,37.877744844336235,0.0017315265198,2.213687173933211,35.664057670403025
41,WETH_USDT,15826502,1666717883,0x000000000035b5e5ad9019092c665357240f594e,0x694f22e634a4476163b69d608c28ac543e843fc309c799e820fe0039750b6c43,0x000000000035b5e5ad9019092c665357240f594e,0x000000000035b5e5ad9019092c665357240f594e,0,0,7.249045737777177e+19,0.0,0.0,105891063497.0,68485288525.0,0x9d81e7b9971f344f18ee82ae9aaa83464a4c06424ce923338848f906638ff5c4,0x000000000035b5e5ad9019092c665357240f594e,0x000000000035b5e5ad9019092c665357240f594e,2,0.0,105891063496.0,7.296532690159235e+19,0.0,5109459943336.0,1,0x3224ecf8bdfafa2f356ef87ebedcf428668ba0fc3402021f0d08b96c9db79525,6.99e+19,0.0,0.0,100806905770.0,0.4748695238205768,1e-06,737.960452718408,0.7766917847791499,1207.000642471556,-469.04018975314796
42,WETH_USDT,15902486,1667635235,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x5d87c5f240a453ec3fe971920269d4748b1b05ac695174ec851676a65f1aa283,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x9bd2a43483250a393c0aa91defe556fc5805602a,24,1,0.0,250000000.0,1.5093064765996813e+17,0.0,12652783873.0,0x25df8f1830303815d15b8163e25008ff6dd1b9e2514c52b1baee617c3235d100,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x3ead75f6539bcec21146f37fc5fbf7572b6cab2d,235,8.14854487011214e+16,0.0,0.0,134169326.0,10742890535.0,1,0xad2ae10ce25e3bb1349e97062dd929dbf86b5a012db74f759a122017077e42c0,0.0,358330419.0,2.163247880716152e+17,0.0,0.06944519895884672,-115.830674,-15.45327592608723,0.0035093511612,5.072482241683398,-20.525758167770626
43,WETH_USDT,15950871,1668219119,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xf5aa6ebcfbe1493496db78547c431e7ae1a7c06cf22059199eebc81c7d4d03bd,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xf01944044f064049f1d5663d5cc7239b82049228,1,0,6.486674957244826e+16,0.0,0.0,82458428.0,15109073556.0,0x1e0506ccdd20decf63bf285b20cd19fe4e3867e60452c6bd38f6d339d83357b0,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,3,0.0,91959411.0,7.192538625748547e+16,0.0,34480417746.0,1,0xf484e1d966a43f93ae00d37ccf42784b6d68fa8a0b59aeb4e416d9ff04d95cb8,1.5e+18,0.0,0.0,1906546755.0,0.007058636685037216,-9.500983,-0.6294765624252712,0.0074384236953,9.348834150672031,-9.978310713097303
44,WETH_USDT,16026960,1669137215,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x4c28c67ba07ca8da6fbde844daa9b76ec995dfedceb2e86768a3d43d6b1fd29a,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe1ae2769d69e823567157ad40cf89466cd615ed1,0,0,2.5204543817368207e+18,0.0,0.0,2834008433.0,14886788268.0,0xa0fdb5401e23671925f6a9fb0298fc62098ee873828e376c09ae69a15d98cb3a,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,2,0.0,3950791466.0,3.4929108244486625e+18,0.0,6874522022012.0,1,0xf0eeb4212a669b8be1a720f87820be4f6fe7cf98c858aad7a2aa1df1a4060601,1.005e+18,0.0,0.0,1129712444.0,0.9724564427118418,-1116.783033,35.97096233743082,1.033411321542,1225.0101674604994,-1189.0392051230685
45,WETH_USDT,16176204,1670939639,0x000000000035b5e5ad9019092c665357240f594e,0x4597e9a03837d646aeef299d0e95a69b46cce5ef20b42a6b2608cc9c4977fb28,0x000000000035b5e5ad9019092c665357240f594e,0x000000000035b5e5ad9019092c665357240f594e,0,1,0.0,380369441955.0,2.766961283776766e+20,0.0,41312586548.0,0xc9a730a5d873ff8a9b5506d16dcdc03cb99c537aac887a8e5bcadfd6d9835160,0x000000000035b5e5ad9019092c665357240f594e,0x000000000035b5e5ad9019092c665357240f594e,2,3.296591601219348e+20,0.0,0.0,454049281661.0,41312586548.0,1,0x63f1a92ab14cf36fceddc384ffe4f7722bc5c347da5e557ff2bd5c3746b29f23,0.0,100000000000.0,7.056490064734635e+19,0.0,-52.96303174425821,73679.839706,10015.327713389597,0.0123937759644,14.898008526575929,10000.429704863021
46,WETH_USDT,16202773,1671260291,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x61cd3f67b546b0ece2714fd94827c7cf10153ac3f0e18afd46880d605eb4c38e,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,6,0,2.2342064181780414e+19,0.0,0.0,26249155119.0,11773359257.0,0x0e99f323b7162939d6473e0332e7a29870e7461700a398263f692f6d09f23bfa,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,8,0.0,26249155119.0,2.260787001828363e+19,0.0,11773359257.0,1,0xaf9c9564e58728526976f1873b5d04f6089820249ef5d06c16db43e9bcec28be,8.607750204803601e+19,0.0,0.0,100000031501.0,0.26580583650321615,0.0,316.7488865597951,0.0035320077771,4.20893515896678,312.53995140082833
47,WETH_USDT,16202781,1671260387,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x3e788e03a9adede38991393b8851e2660a09ed220bfdccf1f311ba88498c0bf5,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0,0,2.226270128726083e+19,0.0,0.0,26064631334.0,11805955400.0,0xa4b961137d4b347390c735efd88df79fc2f7854b67159c1974b7a95b65593707,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x11b815efb8f581194ae79006d24e0d814b7697f6,2,0.0,116860623558.0,1.001942275291623e+20,0.0,4983963615655.0,1,0xf207c163ab8d7c9ad7dafc5390bc152a12085cc2f552e793da2dd4a06852f421,8.637918179361325e+19,0.0,0.0,100000000000.0,77.93152624190147,-90795.992224,2071.510197185795,0.74936543565825,892.9851597456344,1178.5250374401603
48,WETH_USDT,16202796,1671260567,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x536ed68cf5c2a8c32f41bd11425070d3b39bae3a432b78d8857220d12cbe9f2b,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0,0,2.217622924100947e+19,0.0,0.0,25970896943.0,12207938470.0,0x3385511be5f51a706b7d15b96b4b15e638e0c77ff21b6ef4034083f473c82c66,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,2,0.0,25970896943.0,2.2440678280164016e+19,0.0,12207938470.0,1,0x3ba4a48aaf988b9cd43239029adb55bc65b24f0bc60b3b82273881b16cb3bc22,8.635332278479364e+19,0.0,0.0,100000000000.0,0.26444903915454465,0.0,315.132052049565,0.003662381541,4.364295722508939,310.7677563270561
49,WETH_USDT,16326748,1672754795,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0xe1e202d65a86b69c49aefebf724d2f9ec12eb265153a89ea525acf3483d5c677,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0,0,2.4353664907078447e+19,0.0,0.0,29504414871.0,25895083639.0,0x713db7f2f440148ce27e5f1c8528a11eadc7b8543cf1d8f9f51d6bf2e21ef631,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x11b815efb8f581194ae79006d24e0d814b7697f6,2,0.0,165277923460.0,1.3804939667119548e+20,0.0,9400288568444.0,1,0xbb9a7cc323e93cb3bc1839b6c57f8161299473046dc51da7fc5ab5b6b377935a,1.4208379493830884e+20,0.0,0.0,169160978454.0,113.69573176411703,-135773.508589,6118.366720663267,1.41392754781245,1764.5766309621517,4353.790089701115
50,WETH_USDT,16426115,1673953631,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x9d7193aaa6fc0e11ddce30ad08cd4683bb12df173c53e90dacfa13a41e5909f1,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0,1,0.0,113601059989.0,7.213954377241429e+19,0.0,14359279016.0,0x7c716d6e82d0650b544ab258abbc89d5b8d573d88bbaf3a67b22f491f36f65b4,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x11b815efb8f581194ae79006d24e0d814b7697f6,3,1.9794538071421092e+20,0.0,0.0,316262754099.0,14359279016.0,1,0xef1862bfc3a0831f3635f156cbb233fa0bb3b4109f18be2c17d596b981e112a1,0.0,280000000000.0,1.7383380582309616e+20,0.0,-125.80583694179664,202661.69411,6664.247393340076,0.0043077837048,6.711251462355053,6657.536141877721
51,WETH_USDT,16450981,1674253475,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xec4e43e82748176ab59fd825b41248fbcedf28d0dbfb0e5d723782191cdcd9b4,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x62a2fbf81e3c83ad7030c5e5e579ae5e18513c1b,68,0,4.152361462387881e+17,0.0,0.0,685692491.0,29422851370.0,0x1fb2dcc8b10846c5279151bce4d8fa9d00769505e81b2e0f6eb8963aa1aec8df,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x481efdd010433ded1a931b557e4fe63b7b897964,90,0.0,500000000.0,3.009864548118875e+17,0.0,28922851370.0,1,0xa87bca07ede6200e430c6f31bf2af934214f7c6ff95ddac287cffb87be1908eb,2e+17,0.0,0.0,330247289.0,-0.11424969142690061,185.692491,-0.48939287381884355,0.008751855411,14.262068522555298,-14.751461396374141
52,WETH_USDT,16451720,1674262391,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x57dca3d4a052bf13f6172180cc890d2e3b12b700dc1e6de6f22ca772ea895216,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x52b9c8f4057ade3caac8948b96a5c2e70d21d329,18,0,1.1153686095337827e+18,0.0,0.0,1845807122.0,18490737647.0,0x701421ed069b46daa5e7fd393128866750a5a0c5bec6fb93b5c0f0da51e58b4f,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,174,0.0,176198095.0,1.0586086292209462e+17,0.0,18490737647.0,1,0xc584e9916e7c3080e744ed35e1acb83463c9c8f0c2f1765dc56a029852207c34,8.70838380532196e+17,0.0,0.0,1440869913.0,-1.009507746611688,1669.609027,24.510018836520203,0.0055472212941,9.03978030838975,15.470238528130453
53,WETH_USDT,16476325,1674559139,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x10579ef7a597487e51f0e0f7d2f9b6d6ee291870699756635c307f3a6d1b0536,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0,0,6.673598634679442e+19,0.0,0.0,107201877322.0,12975752684.0,0xcf01ba8578fd0ef3baa339cf3fe6d7f7a5a1a472b217190fc32b46a1a5b928f6,0xe8c060f8052e07423f71d445277c61ac5138a2e5,0xe8c060f8052e07423f71d445277c61ac5138a2e5,2,0.0,107201877322.0,6.912639389481199e+19,0.0,12975752684.0,1,0x26d562bdd60cd04631a39fce914f9e800d7e43e2c3d65295b40983f3dba227e6,2.273e+20,0.0,0.0,355481182651.0,2.3904075480175737,0.0,3771.65245064274,0.0038927258052,6.142052569671217,3765.5103980730687
54,WETH_USDT,16501864,1674867347,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x87ce96e2da0fdc228b4d83ef996448c9286c62b70bffb6ed3a53855990e7c436,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0,1,0.0,43652330048.0,2.7135411330426294e+19,0.0,14369750642.0,0x2eb1ecb9f2c3c2a2f0f58f9aee3a5f415732bea415e808142f596467cf4ab243,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0x00000000008c4fb1c916e0c88fd4cc402d935e7d,2,2.7135411330426294e+19,0.0,0.0,43751159200.0,606845689462.0,1,0x0d8813371430979feba9c1ae3d994299030629d893d08b103dedcccaaee4fe50,0.0,72483294880.0,4.475984080424022e+19,0.0,0.0,98.829152,98.829152,0.0931823160156,145.8842982550643,-47.0551462550643
