sandwich_id,pair,block_number,timestamp,victim_tx,victim_sender,victim_to,victim_entity,tx_index,log_index,direction,amount0_in,amount1_in,amount0_out,amount1_out,gas_price
50,WETH_DAI,14851847,1653622178,0x142e4e91ae347b3a99a599c27e3be08287e6857ee490fd525bf444fb7a9eb282,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1,7,0,4.5e+22,0.0,0.0,2.2878776559614026e+19,50892406938.0
51,WETH_DAI,14851849,1653622233,0x96c9b18f7f0ab5977f484cc82cd34cf27b8817625da26a85bc1c484990a123e2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1,7,0,4.5e+22,0.0,0.0,2.389342976458264e+19,57429736340.0
52,WETH_DAI,14906413,1654393502,0x870cde4f57e9023bb723120377b11ad5bd4269aadb03ee153ef286a9cc4e4172,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1,13,0,4.034867596457766e+22,0.0,0.0,2.2365928733841236e+19,38858808773.0
53,WETH_DAI,14953858,1655091682,0x1de43d83164063820fce41ea3fe80ffc6c53ee1703e7a3c82a7d373d2da2b330,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,7,66,0,6.779177247691384e+22,0.0,0.0,4.867845439457547e+19,103377245053.0
54,WETH_DAI,15133203,1657700693,0x40e9bba263c2396d950602fff05aa66b6596817fffbea9b940493c19a309f31f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2,21,0,2.812453315217006e+22,0.0,0.0,2.6008473977329983e+19,16464329935.0
55,WETH_DAI,15778568,1666139219,0x0f8a062ee748bd02bf0dde2a283601b6f9177f214f7bf68a4ccb93702e9368c3,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x26b4b107dce673c00d59d71152136327cf6dfebf,0xdef1c0ded9bec7f1a1670819833240f027b25eff,2,20,1,0.0,3.4790636806470844e+16,4.551947220939678e+19,0.0,16033317012.0
56,WETH_DAI,15813168,1666556531,0x03982852f55bad6e4cb2ef36ce27145ed5ac9017e1d6787f599830dd165b1d44,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8d4e8eb8608d5e0f8ff90aae3ae404c33e11e6ea,0x8d4e8eb8608d5e0f8ff90aae3ae404c33e11e6ea,3,32,1,0.0,3e+16,3.982126940247216e+19,0.0,17358244621.0
57,WETH_DAI,16076343,1669733267,0x886a61ad2ad2998f7e631b838e6ce81ff62bae999b5754174aaa3e7a4335c100,0x25553828f22bdd19a20e4f12f052903cb474a335,0x20dacf1c97157f6432d4196c87a2010794bd9812,0x25553828f22bdd19a20e4f12f052903cb474a335,1,11,1,0.0,9.9e+16,1.1939884677122631e+20,0.0,11112876803.0
58,WETH_DAI,16127278,1670348099,0x662022fb167370855bf1013b42ef1705a68ea09eaa60ed70d69a22dda55dcdba,0x4cf32670a53657596e641dfcc6d40f01e4d64927,0x4cf32670a53657596e641dfcc6d40f01e4d64927,0x4cf32670a53657596e641dfcc6d40f01e4d64927,4,22,0,2.08757702e+22,0.0,0.0,1.6000075545832366e+19,13750804191.0
59,WETH_DAI,16172432,1670894063,0xc8dc5320b09eaa8942eeb04fcaf8e59f7f888c4213bd1de55a4f2aecf7322a4a,0x188a2842ff8656873618fc9554a7aa87bfcabeec,0x188bbae46d0821ffdbc0db258c49e393ce2e0aa2,0x188a2842ff8656873618fc9554a7aa87bfcabeec,1,7,1,0.0,2.0313896569774764e+19,2.44149740875365e+22,0.0,13296621716.0
60,WETH_DAI,16278040,1672167695,0xc3adafcc704746f669e313ee42f9e8942d9153f6f449d8b9c99a99c9c195dbc6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x025da7319eb1b7d18ec5ed327e73fc06c9049fa2,0x025da7319eb1b7d18ec5ed327e73fc06c9049fa2,1,11,1,0.0,1.5149802261087296e+18,1.8196092950916128e+21,0.0,21745954975.0
61,WETH_DAI,16632899,1676449043,0x6b4fdd6fa469cd7e7c1d73e28d06e5b5183a3f2b3e8c21a1c199f8fe1ca1cc8d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe532b04d2f2e921dfec69e132e9214d2f82df304,0xe532b04d2f2e921dfec69e132e9214d2f82df304,3,46,1,0.0,3e+18,1.6088974966416464e+21,0.0,24354349078.0
61,WETH_DAI,16632899,1676449043,0xb97775caf5018c6091ff94bae38287a5e47d5c4f5645a1bb97506178f7370ea2,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe532b04d2f2e921dfec69e132e9214d2f82df304,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,4,55,1,0.0,4.5e+19,2.3989411179003e+22,0.0,24354349078.0
61,WETH_DAI,16632899,1676449043,0x438d98edde38d591f4458911809f852eb0ae73e795348a2687e1a1c38fe25883,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe532b04d2f2e921dfec69e132e9214d2f82df304,0xe532b04d2f2e921dfec69e132e9214d2f82df304,5,63,1,0.0,1.4401518952228905e+18,7.632972231893621e+20,0.0,24354349078.0
62,WETH_DAI,16633000,1676450267,0x13034204141c0838e393fa93c090544f131cc4d7dbe64e9ec78ece7b96d36362,0x1111111254eeb25477b68fb85ed929f73a960582,0xe532b04d2f2e921dfec69e132e9214d2f82df304,0x1111111254eeb25477b68fb85ed929f73a960582,37,84,1,0.0,1.5e+18,2.3222826935351265e+21,0.0,26704471501.0
63,WETH_DAI,16978375,1680646259,0x52c05edbac6d2eb9dd31e4655b7659f1ba069f1b58c0bf781611e3c2695fa705,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x55992519bf6170d9a7e4a011f283a07f673f23b9,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,1,29,1,0.0,1.9310986559297016e+19,3.530628282298551e+22,0.0,31022593228.0
64,WETH_DAI,17077467,1681868459,0xbd5ad0ad693cf6b05e284a9c1de257fcf9c8e16608ea61717ba1d30583d28f7a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x4a14347083b80e5216ca31350a2d21702ac3650d,7,38,1,0.0,1.767e+19,3.6574258175440727e+22,0.0,54878897097.0
65,WETH_DAI,17080270,1681902695,0x2db44406d39e285a6eab8b06ee36fa56a7e46bf05323c02b6a264183de057c24,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1,22,0,3.7466658930371607e+22,0.0,0.0,1.7873034439510026e+19,58448273012.0
66,WETH_DAI,17180768,1683123887,0x4304a2d2096a2e4b37fde51e660f6eb9641b52b772f1c5766483c4d74b28022a,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,1,13,0,1.0853415010428474e+23,0.0,0.0,5.488345835439153e+19,92688039504.0
67,WETH_DAI,17639722,1688706119,0xf87d68b8ca63b2c96e654c42ece9b6bd75c16596a148570659f9414c361cddd0,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,0x92f3f71cef740ed5784874b8c70ff87ecdf33588,3,52,1,0.0,2.9989194629912433e+19,5.483895242185633e+22,0.0,20831100989.0
68,WETH_DAI,17689085,1689305891,0x4a92f23702a0483ddb72ec2755f03ad06d662c57f37cf54c7be0a3240a8b1c87,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x8dbee21e8586ee356130074aaa789c33159921ca,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,10,0,5e+22,0.0,0.0,2.346670081274179e+19,18834214427.0
69,WETH_DAI,18051659,1693692023,0xe2247b221b075f29937b6048d0a7105f9f851193472c44176098d0336269493b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x8dbee21e8586ee356130074aaa789c33159921ca,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,81,664,0,4.316049501571686e+22,0.0,0.0,2.552018990292904e+19,10599012553.0
70,WETH_DAI,18143171,1694799863,0x0f213d8cc792d28fde260de735de01b273c79cca14c869c57217c6e887c73845,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2,23,0,7.518098335851189e+22,0.0,0.0,4.368171132425933e+19,38000000000.0
71,WETH_DAI,18405662,1697975567,0x81b0b2d77f4f3ccfe2f2bd919dd113459eace6ea19aa1c7aaa30fd3a31ea55cc,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x143edce89901754617db6cf3a01950cbc12f80be,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,29,1,0.0,1.142515815257789e+19,1.8428316971917107e+22,0.0,8402704919.0
72,WETH_DAI,18413422,1698069599,0x17880055d3e8a76442fdfd23c26c062c9b90f73583b60eba57b2246a3335f077,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8f1e749b211967df09204d871e988462eb2e3669,0x8f1e749b211967df09204d871e988462eb2e3669,10,75,1,0.0,2.1214763014042943e+19,3.507640742093495e+22,0.0,16722209253.0
73,WETH_DAI,18413864,1698074939,0xbe6c57e680e2a36b8d4cc41ffb62098c2d812e49ab510d702940b95c4c9123da,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,5,54,0,1.8557799826892788e+22,0.0,0.0,1.0951821777954015e+19,25966155380.0
74,WETH_DAI,18431173,1698284411,0x913020f5934bc3dec777ba2be894e463e60615f10646ecf5f6f944a6d0fe14bb,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,40,199,0,1.8725847430138312e+22,0.0,0.0,1.033004559085768e+19,20843683334.0
75,WETH_DAI,18436130,1698344339,0x4af1218a4d3d92d8678ec52a19e31d757fb0ac920a43e532061284732c1c35f4,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,4,44,0,1.7873974768611287e+22,0.0,0.0,9.926644662865793e+18,19619466278.0
76,WETH_DAI,18641990,1700834039,0xc1b128564772f81197c5784b50f6783593dd05954d1b91b01e57f65fd95513f5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x4e13c3b7ab71e9dffd32bb823868d69aa3f92df5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,12,1,0.0,1.5550440837202356e+19,2.9703786581749727e+22,0.0,31803361851.0
77,WETH_DAI,18762320,1702289915,0xba718525ebedf606c79e7aa411ff8587d5798dc08d30232037ae265024e99a11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xa045a80d41ce0e10723c728e0e0ea9e55d71b408,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2,26,1,0.0,1.236606454520792e+19,2.7419330417825258e+22,0.0,35606215039.0
78,WETH_DAI,18778226,1702482347,0x76a1d3aec4044d6ed41f9e72cc0bc8f8bec42df9749cd70d85ae456debaa6bcb,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,8,64,1,0.0,1.5e+18,3.3284755606604224e+21,0.0,111000000000.0
78,WETH_DAI,18778226,1702482347,0x9718cb29b442ea36985aef1695b3f866a564c979d499ee9df2af0335d814a016,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,176,276,1,0.0,9.043706212300774e+16,2.0056428526561952e+20,0.0,67110409632.0
79,WETH_DAI,18778236,1702482467,0x5fc9155c88a695aa52857c83b464c07193d47d35169976c0ce54478551ac46e4,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,120,316,0,2.3820407177030664e+21,0.0,0.0,1.061737652677898e+18,59017862056.0
80,WETH_DAI,18778241,1702482527,0xea4de16987f9cf556c2c42c007c25c24d24b4661ee53c9ffe4db26c4b7ba0594,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,120,358,0,9.846948011500432e+20,0.0,0.0,4.4112842598790586e+17,55374826576.0
81,WETH_DAI,18778250,1702482635,0xa90f36a4236d48c6bec922f41c503a4cede0be26f76b01815e67f572c99a9620,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,14,109,1,0.0,3.96e+17,8.770049977619526e+20,0.0,66316561862.0
82,WETH_DAI,18778250,1702482635,0xe3440db297c133d94fdfe78a0b13348dc37162a6072d6891fce5a45a0518e682,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,70,281,0,1.3298524170425787e+21,0.0,0.0,5.950699430777449e+17,60062979758.0
83,WETH_DAI,18778250,1702482635,0xa90f36a4236d48c6bec922f41c503a4cede0be26f76b01815e67f572c99a9620,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,14,109,1,0.0,3.96e+17,8.770049977619526e+20,0.0,66316561862.0
84,WETH_DAI,18778258,1702482743,0x8df6b23b5bd4c7f03c885842218d996cfbc038c86d47772e9d08e29095c86675,0xc625e922681c7e708fd21ae72c2487aea5b4e8e0,0xc625e922681c7e708fd21ae72c2487aea5b4e8e0,0xc625e922681c7e708fd21ae72c2487aea5b4e8e0,12,94,1,0.0,2.930961875510231e+17,6.4843162840244e+20,0.0,74102826088.0
84,WETH_DAI,18778258,1702482743,0x6ad02129b1cc3b0f91e56dd8daa23719009ddfc3e3208b3841a60d21bbf7ce18,0x00000047bb99ea4d791bb749d970de71ee0b1a34,0x37427656d9c041e8a438b89ab7b98c7f3c728edd,0x00000047bb99ea4d791bb749d970de71ee0b1a34,58,277,1,0.0,2.4925e+17,5.516477155142499e+20,0.0,74234826088.0
85,WETH_DAI,18778262,1702482791,0xf0ebc11ea3e7849ba09add2dca4e234f72b1b586e15f939d05391f15079ab298,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,3,32,1,0.0,9.950248756218904e+17,2.2005624850993864e+21,0.0,97276243086.0
85,WETH_DAI,18778262,1702482791,0x89c57377da717c387d48fa4a3c2b61050759541f0e2f73d63546a632489c3812,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,4,42,1,0.0,4.975124378109453e+17,1.0996958712815952e+21,0.0,92276243086.0
86,WETH_DAI,18778267,1702482851,0x8732d8471b195f40dd0e2d181e58b45e01681b34d1b8e89b4f224607781aa4e1,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,10,232,1,0.0,9.950248756218904e+16,2.2081179869750516e+20,0.0,79726361996.0
86,WETH_DAI,18778267,1702482851,0x03ce05be2e8c1f3c666ff9a06842232fd455c2077032b125a9994786a6895d15,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,11,242,1,0.0,4.975124378109453e+17,1.1038239571175668e+21,0.0,74726361996.0
87,WETH_DAI,18778276,1702482959,0x269e8f04b352628d34d3321f565a48919a40f538e9e6f19342914cc4258cb640,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,11,98,1,0.0,2.2604203863836e+19,5.046371994100332e+22,0.0,64381874603.0
88,WETH_DAI,18778286,1702483079,0x3e182632ce13006152aa0454996acafeabfa8567768bdef45b591668130c013a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,6,48,1,0.0,7.371047265310419e+17,1.6099292785309047e+21,0.0,66719575666.0
89,WETH_DAI,19037033,1705620575,0x30b5db20b6006900e93237081b946803bfc3e89620bce0af010a9505541e7d57,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xd46934919d9138d3005c1f8db794f03e7415babd,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,3,23,0,2.36e+22,0.0,0.0,9.513223911602227e+18,22958668919.0
90,WETH_DAI,19128506,1706728859,0x15fe817794b8006ef1925b271101b5c10ba3ebf153eabd9e5922da3cd8480d07,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xb6b0c651c37ec4ca81c0a128420e02001a57fac2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,17,0,2.6707196605341534e+22,0.0,0.0,1.1423853693307324e+19,27706526034.0
91,WETH_DAI,19132512,1706777483,0xf6e1d29adf34bc8695e350db2458c17298ebd54e2ae7d62254ae94a6601b6767,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xb6b0c651c37ec4ca81c0a128420e02001a57fac2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,8,0,2e+22,0.0,0.0,8.689606352503233e+18,16580854949.0
92,WETH_DAI,19168922,1707219083,0xcc301d65445906515c2a156f003f0450c35a10a2731279f762a4d984a6787c51,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe4b8583ccb95b25737c016ac88e539d0605949e8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,8,0,3.5243602442587076e+22,0.0,0.0,1.4970605864053363e+19,42390056033.0
93,WETH_DAI,19256942,1708286771,0xa12a14c2eba14e00be198d92650bcb9c8e631ff6abce3f2afe4d95ba896b6355,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,15,0,3.944185449534054e+22,0.0,0.0,1.3712917270244448e+19,33428353440.0
94,WETH_DAI,19262616,1708355855,0x2e3ba1af49bf3708bc137205aeb273bf08d6983f11d69025a83f98374c9c51c2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x9901bac880caecad999e292811db9c1db3e86f8a,0x9901bac880caecad999e292811db9c1db3e86f8a,2,63,1,0.0,2.05e+19,5.870769175795757e+22,0.0,44958765042.0
95,WETH_DAI,19276057,1708518791,0x1db7940702eeb37f689bb3587ab1bacc1259a8aed5834eb3237c4d1aa35b67ed,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x60adcbbe611bdd370712b62e74a8a3c471a71dad,0xdef1c0ded9bec7f1a1670819833240f027b25eff,8,19,1,0.0,3.3381779711067856e+16,9.699431401427757e+19,0.0,31965291561.0
96,WETH_DAI,19311167,1708943555,0xca6c95864abca89246038313eef055fbbb54c6d2889d4d2f796a7db14fa3611f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xabbbf1a0d2f6d6faff721511b9aef0988f08cfff,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2,18,1,0.0,1.0659540158084663e+19,3.211696882166357e+22,0.0,29731109601.0
97,WETH_DAI,19362120,1709559191,0xa249d479706829bcebd930ddc4ce7ada27bde31ded678e675068a1c160a993b5,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc7e6b676bfc73ae40bcc4577f22aab1682c691c6,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,12,0,4.634144171400347e+22,0.0,0.0,1.3007993584334698e+19,77775290719.0
98,WETH_DAI,19362161,1709559683,0x3eabc392476e3395ea4c0d055e07090b4e3e0213ea3d43d5e14183669821a4b6,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,14,0,8.118026058725218e+22,0.0,0.0,2.2649563113977655e+19,79200558783.0
99,WETH_DAI,19458086,1710721259,0x2f562b30b33d85ba91b1c69d6b6b213e18894ac4fbe9d55291fd616c043506aa,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,18,0,4.647428284506925e+22,0.0,0.0,1.2659953097428085e+19,25749746979.0
100,WETH_DAI,19513506,1711394267,0xe2504fd3943edc3a20bf67c5a9f7a7cc32701be83381dac97d7a1423e6fafebd,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc27e87cfe1fd2ed6f43dfffbb9e9e46428497a24,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,2,26,1,0.0,8.164990446813702e+18,2.9294881950966986e+22,0.0,28389982306.0
101,WETH_DAI,19567513,1712053583,0x40239508563b0856b07fbdd6b1831d329196b753ae8655486672965fae30d379,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x2a706f26e0bd400ac710bec99150ed9d644f29bd,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,8,0,3.66372e+22,0.0,0.0,1.0826163509869672e+19,25984376475.0
102,WETH_DAI,19575975,1712156147,0xf2cd8dd0cee5877c9d25015fb906c0903ce00969b5b659ce6e56d81f04780ebe,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1b77ef8a54250e7a9f26bfeff04e1815bf3c6445,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,12,1,0.0,2.14122412208322e+19,7.018433946974928e+22,0.0,38583864512.0
103,WETH_DAI,19588728,1712310263,0x490640a0add699213386c730d705244a7b9c7568a296a3ca9a3ffa2d9b1b064a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x7e4f2843673a64674f1ab81d74242bfbe1a6e9cf,0x7e4f2843673a64674f1ab81d74242bfbe1a6e9cf,6,61,1,0.0,1.5317243080052508e+16,4.986010268969783e+19,0.0,16547016728.0
104,WETH_DAI,19627880,1712784083,0x74bbd45bab68b294206108fc0040c94a531307d4e982e29c6ff10fce963efa4a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,8,1,0.0,1.5e+19,5.200934387982875e+22,0.0,17659484044.0
105,WETH_DAI,19791192,1714758683,0x1e1e1d7fa7f594091a8fd8953afcb8f1e14696b9c9762cbb9552b0e98cb4beaf,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x7e4f2843673a64674f1ab81d74242bfbe1a6e9cf,0x7e4f2843673a64674f1ab81d74242bfbe1a6e9cf,29,175,1,0.0,9179033468237008.0,2.8133889944741896e+19,0.0,7144834857.0
106,WETH_DAI,19903750,1716118907,0x2c9625d0b3c72ea9820dd4bb2414d354a05e779c02980442dce49e0fe5cc2fb0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xfee95eef90673896940e6d473ef16b4ccc57270e,0xfee95eef90673896940e6d473ef16b4ccc57270e,1,8,1,0.0,2.5e+19,7.0000000063857746e+22,0.0,2942606050.0
107,WETH_DAI,19928292,1716415547,0xd652d44f29ddbb3f68ec51b5fad65fe60ed2f157bd0b7eb503b1fa16f817b406,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,12,1,0.0,9.942334810290147e+18,3.4421387739499197e+22,0.0,7283753500.0
108,WETH_DAI,20024171,1717572947,0x20c00cb37286d49ab9cf8d85b0fe8233abbc4c025f706428a0d1266626f11190,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,33,1,0.0,6.601675744914781e+19,2.4223892440300167e+23,0.0,9944153664.0
109,WETH_DAI,20026599,1717602215,0x60a58ff7ff2f35b94452dd71e49e15f632138b09a6fab234291debc147b0fc0c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,7,0,2.3013570742905432e+23,0.0,0.0,5.818589980586982e+19,22016768959.0
110,WETH_DAI,20026631,1717602599,0x3b1dd88e6260c7b6d698515e633f0bd8d1dbab5ff34e9cf9393fca4428345302,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,16,0,5e+22,0.0,0.0,1.2905780925585551e+19,22483227362.0
111,WETH_DAI,20026640,1717602707,0x4ac561e5f3308ab674281c41e04eb32db91e39a9b144a770bcab6383f96ebd08,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,21,0,5e+22,0.0,0.0,1.290028966502259e+19,21172162795.0
112,WETH_DAI,20026643,1717602743,0xbe3d5de9cc5e7fd475cfa4098308136b2d1b4478f4e3a24474a96c0aebd1233e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,13,0,5e+22,0.0,0.0,1.2890807098307762e+19,23738899863.0
113,WETH_DAI,20026646,1717602779,0x7b43414014ba7d82df29e9e469a797c743441c51e869d9b6912092da75e1a592,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xca7c2771d248dcbe09eabe0ce57a62e18da178c0,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1,15,0,5e+22,0.0,0.0,1.2831097662642784e+19,23986357051.0
