pair,block_number,timestamp,trigger_entity,trigger_tx,trigger_sender,trigger_to,trigger_tx_index,trigger_direction,trigger_amount0_in,trigger_amount1_in,trigger_amount0_out,trigger_amount1_out,trigger_gas_price,trigger_trade_size,backrunner_entity,backrunner_tx,backrunner_sender,backrunner_to,backrunner_tx_index,backrunner_amount0_in,backrunner_amount1_in,backrunner_amount0_out,backrunner_amount1_out,backrunner_gas_price,tx_index_gap,backrun_profit_usd,gas_cost_usd,net_profit_usd,trigger_value_usd
WETH_USDC,10323063,1592928742,0xcffdded873554f362ac02f8fb1f02e5ada10516f,0x06ff1e5def73962e01b05843d03ce6a31ee260361f2dbbd128e85738b6a974db,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcffdded873554f362ac02f8fb1f02e5ada10516f,61,0,10000000000.0,0.0,0.0,4.070776774103606e+19,47000000000.0,10000.0,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x3683a3dfc42a3a64870eb372f7a5873fbff56c1a9c2df84fae56b865ba4e9887,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,62,0.0,1.4985543004445796e+19,3674465402.0,0.0,47000000000.0,1,-2.15397255823018,1.7296781693493337,-3.8836507275795134,10000.0
WETH_USDC,10323215,1592930968,0xcffdded873554f362ac02f8fb1f02e5ada10516f,0x24341b8fc35088ea195f6a4bd67472b593da33708dd4eec6c16e940c17600fd3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcffdded873554f362ac02f8fb1f02e5ada10516f,17,0,12950647264.0,0.0,0.0,5.285239938731385e+19,90000000000.0,12950.647264,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x5780046c1862a02bf7502e678c818fd324149106005eb7f5aef1d6f6ac341539,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,18,0.0,1.7390848166369628e+19,4260154966.0,0.0,90000000000.0,1,-0.853097114350021,3.307694271247949,-4.16079138559797,12950.647264
WETH_USDC,10323238,1592931312,0xb6909b960dbbe7392d405429eb2b3649752b4838,0x013623fae76325fe9e103495a14842837b280e5758f4fd6251e5676e4f0c10b8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb6909b960dbbe7392d405429eb2b3649752b4838,114,0,3962610160.0,0.0,0.0,1.611077659300026e+19,48000000000.0,3962.61016,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x2cfdaccd42635c3112718578f8753435e3928836635af91b6eee867e86c4f29e,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,117,0.0,7.366812217932449e+18,1803645150.0,0.0,48000000000.0,3,-1.306475626767451,1.7640807611300908,-3.070556387897542,3962.61016
WETH_USDC,10323360,1592933142,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,0xcc1a02a5b2e0e4b3abbe7a20497a5d2ecd05c5500a3c6db72839546ad6564f0b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,111,0,5000000000.0,0.0,0.0,2.033563112720901e+19,51000000000.0,5000.0,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x06f81e0a7ac806e6f419c8ddef4eb8148752e276ebbd3e8da2edd6261c3c6126,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,112,0.0,1.5733790331197878e+19,3848275519.0,0.0,51000000000.0,1,18.91928165886611,1.8618892586596045,17.057392400206506,5000.0
WETH_USDC,10323376,1592933283,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,0x957c176f72682fbf6f4aca401b6824ffa46ab3fd3bd08668db69848879ff2148,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,70,0,5000000000.0,0.0,0.0,2.0310864617183486e+19,51000000000.0,5000.0,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x0902e5d784c22b1fcda0ad91111f2372bb4182a11e64a867f8dbfc8ffe0d6274,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,71,0.0,2.7153468545757745e+19,6637243992.0,0.0,51000000000.0,1,9.175554580237076,1.867338732833191,7.308215847403885,5000.0
WETH_USDC,10323421,1592933853,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,0x25ebd16beaa10b90fbd660ab2d9b98992829ca213a7344dff2958d093234c419,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,102,0,4000000000.0,0.0,0.0,1.6266112173337264e+19,51000000000.0,4000.0,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xec653b4f92c4992a27c0b44c42987e4db68ea60604a26a95200d58f63a14adce,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,105,0.0,1.9873006879793103e+19,4854952830.0,0.0,51000000000.0,3,20.099909446749734,1.8611488973941035,18.238760549355632,4000.0
WETH_USDC,10323787,1592938851,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8406bf74dcb9bd0acd9054c8f2399cc97aae98065b24aed307eabea42d2df466,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,145,0,7425219799.0,0.0,0.0,3.030197463726336e+19,40000000000.0,7425.219799,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x0da1c7affceeaeb531977cd2cfa306c9f6689dc427b5c5b2e23c8682b41d229e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,146,0.0,1.068360161975489e+19,2610526081.0,0.0,40000000000.0,1,-3.340007049844189,1.4679690507459116,-4.807976100590101,7425.219799
WETH_USDC,10324559,1592948902,0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,0x1d48249c53339a3720db5a40d01377343e31d3a5ea3cbbcd7da25ab477131f50,0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,26,0,10000000000.0,0.0,0.0,4.053248601417481e+19,30000000000.0,10000.0,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xbe9ef60e205d46eaa82241a3e4e931a80191f9ef2b606b6f43aa5c7a531759e4,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,28,0.0,1.8644372162037895e+19,4588617887.0,0.0,30000000000.0,2,0.06993031291585794,1.1074905406112063,-1.0375602276953484,10000.0
WETH_USDC,10325291,1592958918,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x95ae76c74837372a1e3ed2e50bed7a4738bb94ff157e15ec26266b68456196da,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,28,0,2877744505.0,0.0,0.0,1.1823821839157926e+19,41735000000.0,2877.744505,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x1bf7c957d121a0be41b7da374879de596e124973733246c185b535fd19401229,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,29,0.0,5.96108861067571e+18,1443509634.0,0.0,41735000000.0,1,-2.9675760777790856,1.5190696776713348,-4.486645755450421,2877.744505
WETH_USDC,10325801,1592965912,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xd03528e3f49f295c9d723943179deeb6decd867d36a86ea9c06e9d44c3f7acbe,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,145,0,22454567147.0,0.0,0.0,9.010933546954547e+19,38000000000.0,22454.567147,0x000000000000deab340f067535869a0e5226e58a,0x7326686d74323d111c430462095f3ded69d59ef846b8482d2840fcc0a93e3269,0x000000000000deab340f067535869a0e5226e58a,0x000000000000deab340f067535869a0e5226e58a,147,0.0,4.5e+19,11228313619.0,0.0,38000000000.0,2,198.95491568766192,1.397052102419563,197.55786358524236,22454.567147
WETH_USDC,10326006,1592968601,0xab3f9bf1d81ddb224a2014e98b238638824bcf20,0x1169c45b30470a2e4a3873bd37fabbc363417a21b774d9dd9b4a8cca770ed18f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xab3f9bf1d81ddb224a2014e98b238638824bcf20,266,0,3584801670.0,0.0,0.0,1.4484626218739993e+19,36000000000.0,3584.80167,0xf6fb09a41fa6c18cebc1e7c6f75a8664d69e4d48,0x58c2a79873a0eade6d2541f2a8a6caeea3828d97086804399cb39e9d505cf8df,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xf6fb09a41fa6c18cebc1e7c6f75a8664d69e4d48,267,0.0,9.96982980812316e+18,2454443543.0,0.0,36000000000.0,1,-3.4777530535570804,1.331294039530634,-4.809047093087715,3584.80167
WETH_USDC,10326243,1592971976,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,0xb0c23c41d7807d3e17fd9b9785fa827ced1365dcb725f811912e1c3ffe8ad7c6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,89,0,3000000000.0,0.0,0.0,1.211717615691903e+19,42000000000.0,3000.0,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xb7b793298a640dfec2ef9e597cdb8c3251c340bf72c1463f73c99593a20d9428,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,91,0.0,1.2365145363607212e+19,3042967549.0,0.0,41999999999.0,2,-3.15020777365271,1.5519867581741675,-4.702194531826877,3000.0
WETH_USDC,10326251,1592972075,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,0x2d92ed3d8469ce36163db570e53ffb33d6d1e8065449249864567b2210542113,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8175362afbeee32afb22d05adc0bbd08de32f5ae,65,0,3000000000.0,0.0,0.0,1.212183794469276e+19,47000000000.0,3000.0,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x2920f486ea8df89a0271041600426836d367f8dbba0db13d78f4b4f303d0cbbf,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,67,0.0,1.5221982730757007e+19,3742879228.0,0.0,47000000000.0,2,-2.173879455073802,1.7345062646937606,-3.908385719767563,3000.0
WETH_USDC,10326342,1592973257,0xc5be99a02c6857f9eac67bbce58df5572498f40c,0x2dfb57a35a9379a98b3399d4115a34a1cd1c5b63d37f5efd18e5d3075a2d31a7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc5be99a02c6857f9eac67bbce58df5572498f40c,65,0,3830016783.0,0.0,0.0,1.543625608247799e+19,48000000000.0,3830.016783,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xd813e075559266215972d3943f10e45b7ab023ac2d9bf3bea230d737b428b9b5,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,66,0.0,1.2952835901089288e+19,3195888387.0,0.0,48000000000.0,1,-3.0006779490540794,1.7781435234346075,-4.778821472488687,3830.016783
WETH_USDC,10326567,1592976745,0xc5be99a02c6857f9eac67bbce58df5572498f40c,0x6f04c4c4e503d0fe9a3c0705becacd67a2238c61d176953b17a5cc2ea6753722,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc5be99a02c6857f9eac67bbce58df5572498f40c,103,0,9856495757.0,0.0,0.0,3.962518215589753e+19,41000000000.0,9856.495757,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x5d3e0b79dd861ab98517472ef2926f492fb913425afbcba917137653253c5777,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,106,0.0,9.522211089098576e+18,2365796990.0,0.0,41000000000.0,3,-3.501567675099068,1.5302313709873077,-5.031799046086375,9859.462896917214
WETH_USDC,10326570,1592976778,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x945b2268a059c35eadfabac8e0030eed0bbca6a7bdc6dc939bee2b7805c6812e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,130,0,9795017620.0,0.0,0.0,3.900302130700343e+19,41000000000.0,9795.01762,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0x6aa0c79f0d4c4b221bc1ca62833eb3d9dd7782d6445afb9944153409f5968f8a,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0x000000000000006f6502b7f2bbac8c30a3f67e9a,131,0.0,1.3999720916657897e+19,3508888540.0,0.0,41000000000.0,1,25.369988325372105,1.5302904408121123,23.839697884559993,9795.01762
WETH_USDC,10327527,1592989040,0xb6909b960dbbe7392d405429eb2b3649752b4838,0x423c2f7660be7997e95b7b35ac442a6b195c5fefe732fdc06c0c55302e0eec0d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb6909b960dbbe7392d405429eb2b3649752b4838,104,0,4400764347.0,0.0,0.0,1.796960119722585e+19,41000000000.0,4400.764347,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,0xef9b9574418cacc81a0e8851a2d0865b34445aed4f746eb4f61f4a6facf909e0,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,105,0.0,1.9567914750672163e+19,4762362026.0,0.0,41000000000.0,1,0.4648046702986903,1.496616695459167,-1.0318120251604768,4400.764347
WETH_USDC,10327627,1592990363,0xe0a08fd1366b5b4cf256db1a85b6eb0e01aacbce,0x4324d78be29d27adf9193b1ad847085ef973d2603dd49a91e3f19019104555d3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xe0a08fd1366b5b4cf256db1a85b6eb0e01aacbce,132,0,10000000000.0,0.0,0.0,4.075319746117277e+19,47000000000.0,10000.0,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xc6e75568479d5e4b02f48c589bc3fd75520b4b8a8f63b5b5a7fa2ab3c36929ba,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,134,0.0,1.9911758351684518e+19,4872871147.0,0.0,47000000000.0,2,0.7827471375094319,1.7250221006285327,-0.9422749631191008,10000.0
WETH_USDC,10328142,1592997234,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x5c51fe653af9e2c5bb3e40bd3175e7d7d0957e9bdc54979061f87ce8d0f790d8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,95,0,12607216999.0,0.0,0.0,5.207025734134455e+19,46000000000.0,12607.216999,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0x849da2ae7c1ebaee52b80d2d96a0e4974d45eb0a9594c7fdfd69b51fbcbb46d9,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,0xe9519677e6ec8d2d6bfab92a059529fea6075d37,96,0.0,3.1561653773934506e+19,7620935102.0,0.0,46000000000.0,1,15.360416329139298,1.6627286297167605,13.697687699422538,12607.216999
WETH_USDC,10328605,1593003520,0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,0x4d2933a2bda17e280384f4fbee89aed8d2ca8ce0281ac652b20f71a9527db233,0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,124,0,4454469586.0,0.0,0.0,1.8418346386917734e+19,51440000000.0,4454.469586,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x9f07f9f0fe2dff810bfa56542f1314282302c497e76afea624ad50f8d3ee3d96,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,125,0.0,1.2568995579657026e+19,3024453031.0,0.0,51440000000.0,1,-3.031703391548035,1.8585472532406297,-4.890250644788665,4454.469586
WETH_USDC,10328750,1593005641,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x85d232c66959758aa49f192e7f33d3de95c8c270e2b55fda932a017361c89bf7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,40,0,5998439089.0,0.0,0.0,2.486435076236459e+19,55000000000.0,5998.439089,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x3decfd26d5766d4ade004717b7c9958d6c7a849973e31422c458ca5ea6058cd2,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,41,0.0,1.1668614707500808e+19,2804070627.0,0.0,55000000000.0,1,-4.111927151566306,1.9854547135623484,-6.097381865128654,5998.439089
WETH_USDC,10329811,1593019215,0xcffdded873554f362ac02f8fb1f02e5ada10516f,0x54f8dbe02dd8d2f978cf4bf502cd5623557f94daa644bdae2446222a7c480a83,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcffdded873554f362ac02f8fb1f02e5ada10516f,253,0,14060225521.0,0.0,0.0,5.927729853209318e+19,51000000000.0,14060.225521,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xcd1cd11d5d78f5323c6241c43d8f5cbff49720b27c53d4a64086e4f73acb084f,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,254,0.0,3.708433740303126e+19,8774146933.0,0.0,51000000000.0,1,24.498297187463322,1.8049348256251891,22.693362361838133,14060.225521
WETH_USDC,10329843,1593019660,0xcffdded873554f362ac02f8fb1f02e5ada10516f,0xe71da0084694972446890e71e958733b7321b571d85d3ecb2fb1a98919154444,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcffdded873554f362ac02f8fb1f02e5ada10516f,134,0,10859566038.0,0.0,0.0,4.587132159910967e+19,41000000000.0,10859.566038,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x774de72ead20ffcf8acdb23713ca586887539ddb31e36f83f045ba42f17121cd,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,136,0.0,2.7309675651498983e+19,6445368043.0,0.0,41000000000.0,2,12.922430063604224,1.4485540225516182,11.473876041052606,10859.566038
WETH_USDC,10329855,1593019789,0xcffdded873554f362ac02f8fb1f02e5ada10516f,0xbdb8770cb016941dfb5992594a242648ef2b7be679af4f46128b94510459525d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcffdded873554f362ac02f8fb1f02e5ada10516f,116,0,10948194640.0,0.0,0.0,4.620844735590812e+19,41000000000.0,10948.19464,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x62bb8808708cacd168bdae992e35242221f8c09a02f3ef22243c7f4a47220fba,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,117,0.0,3.2021559363058946e+19,7558382611.0,0.0,41000000000.0,1,102.7665916342512,1.4319114818623004,101.3346801523889,10948.19464
WETH_USDC,10329880,1593020106,0xcffdded873554f362ac02f8fb1f02e5ada10516f,0x9cf94b35c2e982e6142c3e68416de8deb3a5fea08e882028c02f9c36a86b0b01,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcffdded873554f362ac02f8fb1f02e5ada10516f,181,0,10911361230.0,0.0,0.0,4.624149134187922e+19,40000000000.0,10911.36123,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x4abba695f37815e17e08e6bf9f58744cebe0cad9216e82c8ac872714a384e622,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,183,0.0,2.223721848812365e+19,5235430097.0,0.0,40000000000.0,2,2.4329836648857963,1.4119563872963508,1.0210272775894456,10911.36123
WETH_USDC,10329896,1593020293,0xcffdded873554f362ac02f8fb1f02e5ada10516f,0xdf99ae32aff7b1a10a5c614700cc1304658268d00a2ef2b3534a73895bdd2367,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xcffdded873554f362ac02f8fb1f02e5ada10516f,11,0,11026134151.0,0.0,0.0,4.662866223229373e+19,40000000000.0,11026.134151,0xf6fb09a41fa6c18cebc1e7c6f75a8664d69e4d48,0x8639a3ec1f14955af25e01ae291b3f54f3f8a8f2a98c18c749d36fb9552fa9dc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xf6fb09a41fa6c18cebc1e7c6f75a8664d69e4d48,12,0.0,3.967942316172711e+19,9337110493.0,0.0,40000000000.0,1,174.32657122403361,1.3855217427576851,172.94104948127594,11026.134151
WETH_USDC,10330844,1593033282,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4b05d5c270b1894681f661df8e0a03ee8a19e17b222892f892a8cd85b2fa1cdc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,160,0,3681797452.0,0.0,0.0,1.5583530278729198e+19,31000000000.0,3681.797452,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xec9fe01b0ba3547c2237d4f93d05d12a199da91b2ce3d9bc754ea519d0a95ffa,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,162,0.0,9.865940092786256e+18,2319074508.0,0.0,31000000000.0,2,-3.402773763868481,1.09462648856933,-4.497400252437811,3681.797452
WETH_USDC,10331097,1593036614,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xfff520580db73f5bd65a490fb66b452268fa5ac870bbc105151725c5583adbc3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,15,0,5853068599.0,0.0,0.0,2.472623468687965e+19,40000000000.0,5853.068599,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0x8514a489d979c11052830c5b74bce65afb62a4c5bbb4b45455a13bfb282b2436,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,16,0.0,1.1664241028436744e+19,2750196980.0,0.0,40000000000.0,1,-3.256482654176125,1.4163562580410074,-4.6728389122171325,5853.068599
WETH_USDC,10331126,1593036927,0xc3037b2a1a9e9268025ff6d45fe7095436446d52,0x9cec30f0870e7d50b17837d5fe63fdf5cb5c682e8646f190eb91578c071ed25e,0xc3037b2a1a9e9268025ff6d45fe7095436446d52,0xc3037b2a1a9e9268025ff6d45fe7095436446d52,19,0,5535436693.0,0.0,0.0,2.3365825716609618e+19,39000000000.0,5535.436693,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0xc26e790d9311ee30b35186acfe2e37d33f69f5ee051fb4a8470eabb156a1a3c8,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,20,0.0,1.4274598862422594e+19,3366262608.0,0.0,39000000000.0,1,-2.6122290041003,1.380628484654264,-3.992857488754564,5535.436693
WETH_USDC,10331242,1593038667,0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,0x1c272e6d23fed98824085616247c50e72bad3ec16d84ff39dd57828df5d87ca3,0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,77,0,3961185050.0,0.0,0.0,1.674913040299222e+19,39000000000.0,3961.18505,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x044a6f20c36da0e9f55704533f88465a85d58469fb0d7f5ae7ea7fa7fd3410ab,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,79,0.0,1.3985537880275823e+19,3289239527.0,0.0,39000000000.0,2,-2.7109198186258254,1.376987447944273,-4.087907266570099,3961.18505
WETH_USDC,10331891,1593046808,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x5d61b66f860e8f3bbb1bcaffc8d8116f1320d585a53ae692731117a92ac3de0b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,7,0,4945863670.0,0.0,0.0,2.0988995991584334e+19,56000000000.0,4945.86367,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x4250a339055626312dbe71e5a1e172789d31a245631f7e39822ca63067234f66,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,8,0.0,1.3107384030713977e+19,3073942706.0,0.0,56000000000.0,1,-2.9643139179720492,1.9718670717777922,-4.936180989749841,4945.86367
WETH_USDC,10331904,1593046978,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x95edb4a8d5617726d767b3aa230c2a5979f37e6763ebdb2481e715c5f1e88518,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,30,0,2862162886.0,0.0,0.0,1.2133167027071836e+19,47000000000.0,2862.162886,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0xac483bcd799da25d716cedbd3dec4e99d195d64bc324640693f5df0e97bf55b6,0x693c188e40f760ecf00d2946ef45260b84fbc43e,0x693c188e40f760ecf00d2946ef45260b84fbc43e,31,0.0,9.119389297632746e+18,2139361462.0,0.0,47000000000.0,1,-2.9601029200398443,1.6561818494366594,-4.616284769476504,2862.162886
WETH_USDC,10332556,1593056412,0xb6909b960dbbe7392d405429eb2b3649752b4838,0x83e94a974cdcab76c6db3e22a9e6a562385c835ceac29b6df0de0ee3fe6d1eeb,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xb6909b960dbbe7392d405429eb2b3649752b4838,179,0,9831682283.0,0.0,0.0,4.26585290738155e+19,42000000000.0,9831.682283,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,0xbf54ac0d993ef06f7969ab72c48e9553e31adfc38f5d4d486c85281284aab4cf,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,0x0087366b4a4e44fcb96b7d0897d68c3daf45780a,181,0.0,9.335872632966726e+18,2149817100.0,0.0,42000000000.0,2,-3.3674058122228416,1.4530042257342086,-4.82041003795705,9838.575080612622
WETH_USDC,10332944,1593061609,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x9bf6ec0b81a31577ccb89d8d193909854e94a3807ba7fce4e798a34bd60391c6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,188,0,10265702954.0,0.0,0.0,4.438264974558339e+19,45000000000.0,10265.702954,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0xd0aca0c9bef79c93a5bca3761d98f51da626f8171ff0ed34b97d4aaada720dcb,0x000000000000006f6502b7f2bbac8c30a3f67e9a,0x000000000000006f6502b7f2bbac8c30a3f67e9a,189,0.0,1.3999720916657897e+19,3233743208.0,0.0,45000000000.0,1,-2.8017157702815894,1.5605081248051604,-4.36222389508675,10265.702954
